# Re(EQRPA)	Im(Strength)
1.785000e+01	8.587533e-03
1.800000e+01	6.859082e-03
1.815000e+01	6.722131e-03
1.830000e+01	7.871317e-03
1.845000e+01	7.915765e-03
1.860000e+01	6.122696e-03
1.875000e+01	4.871954e-03
1.890000e+01	4.304412e-03
1.905000e+01	4.106886e-03
1.920000e+01	4.135587e-03
1.935000e+01	4.373272e-03
1.950000e+01	4.912746e-03
1.965000e+01	6.005793e-03
1.980000e+01	7.782050e-03
1.995000e+01	8.318854e-03
2.010000e+01	6.831894e-03
2.025000e+01	5.789462e-03
2.040000e+01	5.379997e-03
2.055000e+01	5.328186e-03
2.070000e+01	5.459323e-03
2.085000e+01	5.751535e-03
2.100000e+01	6.175375e-03
2.115000e+01	6.771312e-03
2.130000e+01	7.392138e-03
2.145000e+01	7.815502e-03
2.160000e+01	8.376739e-03
2.175000e+01	9.190815e-03
2.190000e+01	1.020113e-02
2.205000e+01	1.135926e-02
2.220000e+01	1.283316e-02
2.235000e+01	1.474482e-02
2.250000e+01	1.725575e-02
2.265000e+01	2.064629e-02
2.280000e+01	2.537810e-02
2.295000e+01	3.239883e-02
2.310000e+01	4.253452e-02
2.325000e+01	5.341965e-02
2.340000e+01	6.648588e-02
2.355000e+01	8.974742e-02
2.370000e+01	1.321426e-01
2.385000e+01	2.124005e-01
2.400000e+01	3.718938e-01
2.415000e+01	6.386813e-01
2.430000e+01	7.206188e-01
2.445000e+01	4.633922e-01
2.460000e+01	2.611628e-01
2.475000e+01	1.610308e-01
2.490000e+01	1.143512e-01
2.505000e+01	9.352207e-02
2.520000e+01	8.182477e-02
2.535000e+01	6.418234e-02
2.550000e+01	4.799129e-02
2.565000e+01	3.871022e-02
2.580000e+01	3.065363e-02
2.595000e+01	2.430029e-02
2.610000e+01	2.067189e-02
2.625000e+01	1.926358e-02
2.640000e+01	1.863243e-02
2.655000e+01	1.589165e-02
2.670000e+01	1.297471e-02
2.685000e+01	1.103755e-02
2.700000e+01	9.690862e-03
2.715000e+01	8.768099e-03
2.730000e+01	8.158863e-03
2.745000e+01	7.817802e-03
2.760000e+01	7.711683e-03
2.775000e+01	7.767417e-03
2.790000e+01	7.810352e-03
2.805000e+01	7.954516e-03
2.820000e+01	8.596289e-03
2.835000e+01	9.118215e-03
2.850000e+01	9.505481e-03
2.865000e+01	1.095177e-02
2.880000e+01	1.344483e-02
2.895000e+01	1.494529e-02
2.910000e+01	1.624885e-02
2.925000e+01	2.073737e-02
2.940000e+01	2.979734e-02
2.955000e+01	4.322316e-02
2.970000e+01	5.553559e-02
2.985000e+01	4.627789e-02
3.000000e+01	3.183500e-02
