# Re(EQRPA)	Im(Strength)
2.295000e+01	8.667128e-03
2.310000e+01	8.658863e-03
2.325000e+01	9.704879e-03
2.340000e+01	1.187050e-02
2.355000e+01	1.359823e-02
2.370000e+01	1.447820e-02
2.385000e+01	1.380365e-02
2.400000e+01	1.186362e-02
2.415000e+01	1.100932e-02
2.430000e+01	1.129646e-02
2.445000e+01	1.267659e-02
2.460000e+01	1.537428e-02
2.475000e+01	2.059220e-02
2.490000e+01	3.086072e-02
2.505000e+01	4.799163e-02
2.520000e+01	6.350296e-02
2.535000e+01	7.557877e-02
2.550000e+01	6.781420e-02
2.565000e+01	4.743276e-02
2.580000e+01	3.451153e-02
2.595000e+01	3.146311e-02
2.610000e+01	3.791552e-02
2.625000e+01	5.146953e-02
2.640000e+01	5.599472e-02
2.655000e+01	4.718497e-02
2.670000e+01	3.077288e-02
2.685000e+01	1.961219e-02
2.700000e+01	1.365572e-02
2.715000e+01	1.035333e-02
2.730000e+01	8.448199e-03
2.745000e+01	7.373357e-03
2.760000e+01	6.792881e-03
2.775000e+01	6.156256e-03
2.790000e+01	5.542756e-03
2.805000e+01	5.260088e-03
2.820000e+01	5.138135e-03
2.835000e+01	4.995151e-03
2.850000e+01	5.135731e-03
2.865000e+01	5.454214e-03
2.880000e+01	5.319674e-03
2.895000e+01	4.993263e-03
2.910000e+01	4.806916e-03
2.925000e+01	4.456569e-03
2.940000e+01	4.289942e-03
2.955000e+01	4.240798e-03
2.970000e+01	4.314630e-03
2.985000e+01	4.750154e-03
3.000000e+01	5.355246e-03
