dB/dw(f,omega) = -1/pi * Im[S(f,omega)].

Nucleus: Yb 160.
Parametrization of the Lagrangian: DD-PC1.
Ground state deformation beta = +0.220.
Isovector J = 1, K = 1 excitation.
Gamma smearing = 1.000 [MeV].
Fully self-consistent response.

n0f = 16(17) oscillator shells for large(small) spinor component.
Gaussian quadrature mesh: NGH = 48, NGL = 48.
Oscillator basis deformation beta0 = +0.300.
Coulomb included in calculation.  
Pairing included in calculation.  


 omega [MeV]           dB/dw(f,omega) [e^2fm^2/MeV]   S(f,omega) [e^2fm^2/MeV]                  rel. residual error
 0.160000000E+02       0.225041941E+01                0.194807165E+01 + -0.706990107E+01 i      0.962E-06                         
 0.161000000E+02       0.214331938E+01                0.215167771E+01 + -0.673343643E+01 i      0.508E-06                         
 0.162000000E+02       0.203705893E+01                0.230431229E+01 + -0.639960937E+01 i      0.490E-06                         
 0.163000000E+02       0.193456684E+01                0.241004890E+01 + -0.607762098E+01 i      0.522E-06                         
 0.164000000E+02       0.183822833E+01                0.247526458E+01 + -0.577496462E+01 i      0.541E-06                         
 0.165000000E+02       0.174965577E+01                0.250773227E+01 + -0.549670570E+01 i      0.534E-06                         
 0.166000000E+02       0.166963448E+01                0.251556709E+01 + -0.524531141E+01 i      0.517E-06                         
 0.167000000E+02       0.159821675E+01                0.250631925E+01 + -0.502094601E+01 i      0.498E-06                         
 0.168000000E+02       0.153490500E+01                0.248637330E+01 + -0.482204627E+01 i      0.481E-06                         
 0.169000000E+02       0.147885981E+01                0.246068818E+01 + -0.464597512E+01 i      0.467E-06                         
 0.170000000E+02       0.142908202E+01                0.243281129E+01 + -0.448959358E+01 i      0.913E-06                         
 0.171000000E+02       0.138454413E+01                0.240504292E+01 + -0.434967367E+01 i      0.805E-06                         
 0.172000000E+02       0.134427194E+01                0.237864400E+01 + -0.422315485E+01 i      0.748E-06                         
 0.173000000E+02       0.130739842E+01                0.235400210E+01 + -0.410731327E+01 i      0.700E-06                         
 0.174000000E+02       0.127321321E+01                0.233077207E+01 + -0.399991727E+01 i      0.642E-06                         
 0.175000000E+02       0.124122008E+01                0.230804132E+01 + -0.389940787E+01 i      0.578E-06                         
 0.176000000E+02       0.121119163E+01                0.228458929E+01 + -0.380507074E+01 i      0.514E-06                         
 0.177000000E+02       0.118319229E+01                0.225925423E+01 + -0.371710822E+01 i      0.447E-06                         
 0.178000000E+02       0.115754378E+01                0.223133353E+01 + -0.363653103E+01 i      0.410E-06                         
 0.179000000E+02       0.113473351E+01                0.220090054E+01 + -0.356487047E+01 i      0.953E-06                         
 0.180000000E+02       0.111528864E+01                0.216895806E+01 + -0.350378260E+01 i      0.877E-06                         
 0.181000000E+02       0.109965158E+01                0.213741546E+01 + -0.345465731E+01 i      0.833E-06                         
 0.182000000E+02       0.108806933E+01                0.210893558E+01 + -0.341827062E+01 i      0.813E-06                         
 0.183000000E+02       0.108051107E+01                0.208668271E+01 + -0.339452564E+01 i      0.795E-06                         
 0.184000000E+02       0.107661501E+01                0.207401011E+01 + -0.338228581E+01 i      0.945E-06                         
 0.185000000E+02       0.107566504E+01                0.207411185E+01 + -0.337930140E+01 i      0.925E-06                         
 0.186000000E+02       0.107659964E+01                0.208965042E+01 + -0.338223751E+01 i      0.837E-06                         
 0.187000000E+02       0.107805304E+01                0.212238116E+01 + -0.338680352E+01 i      0.843E-06                         
 0.188000000E+02       0.107843920E+01                0.217277972E+01 + -0.338801668E+01 i      0.925E-06                         
