model,n,retain,region,idx,V0_is,g0,time_s,time_ms,max_relative_observable_error,spectrum_relative_l2_error,spectrum_pointwise_max_relative_error,half_life_relative_error
EM1,13,0.9,fit region,100,1.429,0.429,0.0008925419988372596,0.8925419988372596,0.019353443375227302,0.019353443375227302,0.021046379948347873,0.0019161680654443626
EM1,13,0.9,fit region,101,1.571,0.429,0.000882249998539919,0.882249998539919,0.018051268793082047,0.018051268793082047,0.014522663251631596,0.002254451876068152
EM1,13,0.9,fit region,102,1.714,0.429,0.0009995410000556149,0.9995410000556149,0.01553736092304746,0.01553736092304746,0.023586548969730392,0.004822614279344109
EM1,13,0.9,test/extrapolation region,103,1.857,0.429,0.0008978750011010561,0.8978750011010561,0.0487478697296594,0.0487478697296594,0.057730427226287996,0.029068023491304554
EM1,13,0.9,test/extrapolation region,104,2.0,0.429,0.0009602080008335179,0.9602080008335179,0.096480540573381,0.096480540573381,0.09304726172752079,0.08404269731852973
EM1,13,0.9,test/extrapolation region,105,0.0,0.5,0.0009010419998958241,0.9010419998958241,0.03018675352065104,0.03018675352065104,0.031135770401429452,0.011798703274538488
EM1,13,0.9,test/extrapolation region,106,0.143,0.5,0.0009661250005592592,0.9661250005592592,0.023872500161308777,0.023872500161308777,0.022549455939336546,0.0026673231027873096
EM1,13,0.9,fit region,107,0.286,0.5,0.0009132499999395804,0.9132499999395804,0.018310427399187226,0.018310427399187226,0.015331481105389006,0.0006471058310041715
EM1,13,0.9,fit region,108,0.429,0.5,0.0009111669987760251,0.9111669987760251,0.01632714846176546,0.01632714846176546,0.013425800426022483,0.0005391644873566508
EM1,13,0.9,fit region,109,0.571,0.5,0.0009729160010465421,0.9729160010465421,0.02356950820761612,0.02356950820761612,0.02342571203913569,0.00085269878916617
EM1,13,0.9,fit region,110,0.714,0.5,0.0009067499995580874,0.9067499995580874,0.029654101118631815,0.029654101118631815,0.027972956175879218,0.0019577595963862497
EM1,13,0.9,fit region,111,0.857,0.5,0.0009607079991837963,0.9607079991837963,0.032669719663438145,0.032669719663438145,0.03632411563142861,0.001980391157492072
EM1,13,0.9,fit region,112,1.0,0.5,0.0008824169999570586,0.8824169999570586,0.032281499270995856,0.032281499270995856,0.03713904327593975,0.001118631345194953
EM1,13,0.9,fit region,113,1.143,0.5,0.0009965839999495074,0.9965839999495074,0.029301513866583192,0.029301513866583192,0.02530811206735452,0.0003805258242615096
EM1,13,0.9,fit region,114,1.286,0.5,0.0008970409999164985,0.8970409999164985,0.0245834019105084,0.0245834019105084,0.02266637566280038,0.0008346234392665438
EM1,13,0.9,fit region,115,1.429,0.5,0.0009364159996039234,0.9364159996039234,0.02195451055317509,0.02195451055317509,0.020413476261273916,0.002402750250811789
EM1,13,0.9,fit region,116,1.571,0.5,0.0008972910000011325,0.8972910000011325,0.021981030952951165,0.021981030952951165,0.017216620108175103,0.0023966575707075927
EM1,13,0.9,fit region,117,1.714,0.5,0.0009162500009551877,0.9162500009551877,0.01694940083934583,0.01694940083934583,0.018950723104864866,0.0053777807980873674
EM1,13,0.9,test/extrapolation region,118,1.857,0.5,0.0008999169986054767,0.8999169986054767,0.046427303620201886,0.046427303620201886,0.07768614987839961,0.030646530519527784
EM1,13,0.9,test/extrapolation region,119,2.0,0.5,0.0008963749987742631,0.8963749987742631,0.08700562860677656,0.08688288862968549,0.11671256996951597,0.08700562860677656
EM1,13,0.9,test/extrapolation region,120,0.0,0.571,0.0008954169989010552,0.8954169989010552,0.028977015745059006,0.028977015745059006,0.02847607688575888,0.009992698136519857
EM1,13,0.9,test/extrapolation region,121,0.143,0.571,0.0009114999993471429,0.9114999993471429,0.02481213281694357,0.02481213281694357,0.02279093726347709,0.0015456898593261264
EM1,13,0.9,fit region,122,0.286,0.571,0.0009588750017428538,0.9588750017428538,0.02148209762401635,0.02148209762401635,0.019958759453512696,0.0011604086490532735
EM1,13,0.9,fit region,123,0.429,0.571,0.0009120840004470665,0.9120840004470665,0.016353523294324622,0.016353523294324622,0.011457892668133345,0.0006684816380341426
EM1,13,0.9,fit region,124,0.571,0.571,0.0009412910003447905,0.9412910003447905,0.018892755125398418,0.018892755125398418,0.011816273587276653,0.0008397408983662402
EM1,13,0.9,fit region,125,0.714,0.571,0.0009051249999174615,0.9051249999174615,0.030341577700859056,0.030341577700859056,0.029297634612969418,0.0018591506091062012
EM1,13,0.9,fit region,126,0.857,0.571,0.0008882920010364614,0.8882920010364614,0.037386684255055765,0.037386684255055765,0.036380957195134254,0.0017443237782917517
EM1,13,0.9,fit region,127,1.0,0.571,0.000892083000508137,0.892083000508137,0.03841409034957734,0.03841409034957734,0.04123569556659514,0.000868998405334867
EM1,13,0.9,fit region,128,1.143,0.571,0.0008883749997039558,0.8883749997039558,0.03567390770730225,0.03567390770730225,0.026254043501030336,0.000322780071010988
EM1,13,0.9,fit region,129,1.286,0.571,0.0008962500014604302,0.8962500014604302,0.0286794684011639,0.0286794684011639,0.018321581651628727,0.0010820562520028317
EM1,13,0.9,fit region,130,1.429,0.571,0.0008938330011005746,0.8938330011005746,0.02366403136629355,0.02366403136629355,0.01606945962693916,0.0028451063649457186
EM1,13,0.9,fit region,131,1.571,0.571,0.0009206670001731254,0.9206670001731254,0.025189386632425124,0.025189386632425124,0.022578446737695414,0.0027409417735368333
EM1,13,0.9,fit region,132,1.714,0.571,0.0009164999992208323,0.9164999992208323,0.016844603584347112,0.016844603584347112,0.017027846285867575,0.00548104065170693
EM1,13,0.9,test/extrapolation region,133,1.857,0.571,0.000906209001186653,0.906209001186653,0.04218793594222564,0.04218793594222564,0.06882207642144754,0.031529031820767536
EM1,13,0.9,test/extrapolation region,134,2.0,0.571,0.0008854170009726658,0.8854170009726658,0.08901616302073263,0.08487197293426177,0.13898803173327307,0.08901616302073263
EM1,13,0.9,test/extrapolation region,135,0.0,0.643,0.0009042920009960653,0.9042920009960653,0.028553522567901852,0.028553522567901852,0.026300314062596,0.0078119873758108905
EM1,13,0.9,test/extrapolation region,136,0.143,0.643,0.0008926250011427328,0.8926250011427328,0.025528351875538174,0.025528351875538174,0.022620717915855557,0.0005167192812258877
EM1,13,0.9,fit region,137,0.286,0.643,0.0008940420011640526,0.8940420011640526,0.02428951185147351,0.02428951185147351,0.02187646202475865,0.0014185967998457732
EM1,13,0.9,fit region,138,0.429,0.643,0.000894374999916181,0.894374999916181,0.021787317736902755,0.021787317736902755,0.020242651793649823,0.0006065240708623875
EM1,13,0.9,fit region,139,0.571,0.643,0.0009941669995896518,0.9941669995896518,0.016896907861183152,0.016896907861183152,0.013962416416763454,0.000829016595642171
EM1,13,0.9,fit region,140,0.714,0.643,0.0009212080003635492,0.9212080003635492,0.02568804862971927,0.02568804862971927,0.02725989557779566,0.0015471184659188062
EM1,13,0.9,fit region,141,0.857,0.643,0.0008940000006987248,0.8940000006987248,0.03875853021372256,0.03875853021372256,0.037436551838693835,0.001137358228603035
EM1,13,0.9,fit region,142,1.0,0.643,0.0009096670000872109,0.9096670000872109,0.04389587851123924,0.04389587851123924,0.049500865546479395,0.00019687653879400972
EM1,13,0.9,fit region,143,1.143,0.643,0.0008850829999573762,0.8850829999573762,0.04142147286986888,0.04142147286986888,0.033303085122514384,8.270645812183511e-05
EM1,13,0.9,fit region,144,1.286,0.643,0.0009131250008067582,0.9131250008067582,0.034981658162372226,0.034981658162372226,0.019570533783083297,0.0011673317089807905
EM1,13,0.9,fit region,145,1.429,0.643,0.000895708999451017,0.895708999451017,0.02754823114866261,0.02754823114866261,0.013530703559086399,0.0033807840318708228
EM1,13,0.9,fit region,146,1.571,0.643,0.0009163329996226821,0.9163329996226821,0.019852933289976924,0.019852933289976924,0.010275292220269214,0.003446877924629763
EM1,13,0.9,fit region,147,1.714,0.643,0.0013077090006845538,1.3077090006845538,0.025618845334307885,0.025618845334307885,0.03833048180777862,0.004976789490834181
EM1,13,0.9,test/extrapolation region,148,1.857,0.643,0.0009166669988189824,0.9166669988189824,0.03414195675377598,0.03414195675377598,0.04194547779419253,0.03158675007255263
EM1,13,0.9,test/extrapolation region,149,2.0,0.643,0.0009145000003627501,0.9145000003627501,0.08999402386716346,0.08566552035934034,0.10675207123141253,0.08999402386716346
EM1,13,0.9,test/extrapolation region,150,0.0,0.714,0.0009102500007429626,0.9102500007429626,0.03000737476323444,0.03000737476323444,0.02784730664852285,0.005914355811962417
EM1,13,0.9,test/extrapolation region,151,0.143,0.714,0.0008948330014391104,0.8948330014391104,0.02690345591954888,0.02690345591954888,0.022375983327350125,0.00015672282509988434
EM1,13,0.9,fit region,152,0.286,0.714,0.000902457999472972,0.902457999472972,0.02638630953896024,0.02638630953896024,0.021346963240765588,0.0009542407702190892
EM1,13,0.9,fit region,153,0.429,0.714,0.0008965420001914026,0.8965420001914026,0.025954634185632368,0.025954634185632368,0.023380601223848527,3.971854290677984e-06
EM1,13,0.9,fit region,154,0.571,0.714,0.0009230830000888091,0.9230830000888091,0.022979563834652536,0.022979563834652536,0.021618849853828018,0.0010831502507119867
EM1,13,0.9,fit region,155,0.714,0.714,0.0009423749997949926,0.9423749997949926,0.021988700617783654,0.021988700617783654,0.02132970961071598,0.0012143988065558544
EM1,13,0.9,fit region,156,0.857,0.714,0.0009377920014230767,0.9377920014230767,0.032718069958233696,0.032718069958233696,0.03610953405839287,0.00030948507888759136
EM1,13,0.9,fit region,157,1.0,0.714,0.0009267500008718343,0.9267500008718343,0.04063950695911196,0.04063950695911196,0.051662327357950906,0.000768420781879775
EM1,13,0.9,fit region,158,1.143,0.714,0.00091341700135672,0.91341700135672,0.04193361219250612,0.04193361219250612,0.03877105452094398,0.0007175366240869062
EM1,13,0.9,fit region,159,1.286,0.714,0.0009885830004350282,0.9885830004350282,0.037363017999437635,0.037363017999437635,0.022834651266083122,0.001207543565373379
EM1,13,0.9,fit region,160,1.429,0.714,0.0008949999992182711,0.8949999992182711,0.03140660461201499,0.03140660461201499,0.017192321344666125,0.004130874778445289
EM1,13,0.9,fit region,161,1.571,0.714,0.0009204580001096474,0.9204580001096474,0.021474072134470956,0.021474072134470956,0.010519074471136052,0.004644121458523632
EM1,13,0.9,fit region,162,1.714,0.714,0.0009088340011658147,0.9088340011658147,0.016634838134461222,0.016634838134461222,0.009214143325615532,0.003725544389584974
EM1,13,0.9,test/extrapolation region,163,1.857,0.714,0.0009167079988401383,0.9167079988401383,0.03677518450407977,0.03677518450407977,0.04606842711353479,0.03067574544818014
EM1,13,0.9,test/extrapolation region,164,2.0,0.714,0.0009164590010186657,0.9164590010186657,0.09106216690141679,0.09106216690141679,0.08283021299368881,0.08978994550468802
EM1,13,0.9,test/extrapolation region,165,0.0,0.786,0.0008815420005703345,0.8815420005703345,0.03529615854955489,0.03529615854955489,0.03200340455954755,0.005251885160660583
EM1,13,0.9,test/extrapolation region,166,0.143,0.786,0.0010497909988771426,1.0497909988771426,0.0311864828927323,0.0311864828927323,0.0265506838611672,0.0013109729724400789
EM1,13,0.9,fit region,167,0.286,0.786,0.0008894170005078195,0.8894170005078195,0.029694789356273496,0.029694789356273496,0.02071426864073232,0.0009216136710747878
EM1,13,0.9,fit region,168,0.429,0.786,0.0009577500004525064,0.9577500004525064,0.02964515989304193,0.02964515989304193,0.023145872173165594,0.0016769552179635835
EM1,13,0.9,fit region,169,0.571,0.786,0.00090108299991698,0.90108299991698,0.028764413236843422,0.028764413236843422,0.02866859961271172,0.0019537218292531677
EM1,13,0.9,fit region,170,0.714,0.786,0.0008948750000854488,0.8948750000854488,0.025102500707342868,0.025102500707342868,0.02365799796554551,0.0010788744472227745
EM1,13,0.9,fit region,171,0.857,0.786,0.0009056660001078853,0.9056660001078853,0.02707919222343578,0.02707919222343578,0.0259391692973461,0.0006082932261674231
EM1,13,0.9,fit region,172,1.0,0.786,0.0008990000005724141,0.8990000005724141,0.03508078663921707,0.03508078663921707,0.04655913482069636,0.001924787991701002
EM1,13,0.9,fit region,173,1.143,0.786,0.0008769999985815957,0.8769999985815957,0.03680379180973008,0.03680379180973008,0.04092172023220061,0.0014696235158090862
EM1,13,0.9,fit region,174,1.286,0.786,0.0008760419987083878,0.8760419987083878,0.034573165439243325,0.034573165439243325,0.029209159263061037,0.0013437315813338378
EM1,13,0.9,fit region,175,1.429,0.786,0.0009220419997291174,0.9220419997291174,0.032107427800250624,0.032107427800250624,0.016283569542439046,0.005269727553547107
EM1,13,0.9,fit region,176,1.571,0.786,0.0009289999998145504,0.9289999998145504,0.027208219501817146,0.027208219501817146,0.014818889193919205,0.006525527645220826
EM1,13,0.9,fit region,177,1.714,0.786,0.0008997909990284825,0.8997909990284825,0.024261309967273496,0.024261309967273496,0.012717765644803416,0.0015359203279383948
EM1,13,0.9,test/extrapolation region,178,1.857,0.786,0.0009108340000238968,0.9108340000238968,0.042849953902371785,0.042849953902371785,0.03253391788556124,0.028622093445998826
EM1,13,0.9,test/extrapolation region,179,2.0,0.786,0.0009213749999616994,0.9213749999616994,0.09347382920351914,0.09347382920351914,0.09660875670569294,0.0882655127483988
EM1,13,0.9,test/extrapolation region,180,0.0,0.857,0.0008919590000004973,0.8919590000004973,0.046064653825105085,0.046064653825105085,0.037339292407693944,0.0073503039822960135
EM1,13,0.9,test/extrapolation region,181,0.143,0.857,0.0008876670017343713,0.8876670017343713,0.04048694302083471,0.04048694302083471,0.03329674579698088,0.005168790478936321
EM1,13,0.9,fit region,182,0.286,0.857,0.0008912920002330793,0.8912920002330793,0.03713767864895556,0.03713767864895556,0.029250265328361436,0.005085608232716313
EM1,13,0.9,fit region,183,0.429,0.857,0.0009046670002135215,0.9046670002135215,0.03619954449493795,0.03619954449493795,0.024896235181615073,0.005028522241616273
EM1,13,0.9,fit region,184,0.571,0.857,0.0008906670009309892,0.8906670009309892,0.03486378973566488,0.03486378973566488,0.025579961488871587,0.0038565533270256084
EM1,13,0.9,fit region,185,0.714,0.857,0.0008986670000012964,0.8986670000012964,0.033382483253840155,0.033382483253840155,0.03318724277602358,0.0014200324769802041
EM1,13,0.9,fit region,186,0.857,0.857,0.0008884170001692837,0.8884170001692837,0.029856868588997675,0.029856868588997675,0.029129717922541522,0.001413898908056029
EM1,13,0.9,fit region,187,1.0,0.857,0.0008926669997890713,0.8926669997890713,0.02731003200431123,0.02731003200431123,0.021993543438308436,0.003103636167580315
EM1,13,0.9,fit region,188,1.143,0.857,0.0008888749998732237,0.8888749998732237,0.034521476056545625,0.034521476056545625,0.03225657131315674,0.0021760162249724506
EM1,13,0.9,fit region,189,1.286,0.857,0.0008911249988159398,0.8911249988159398,0.038330934010821854,0.038330934010821854,0.02739235312867576,0.0017309535126780848
EM1,13,0.9,fit region,190,1.429,0.857,0.0008788329996605171,0.8788329996605171,0.039859039464035774,0.039859039464035774,0.032200248885334834,0.006930672768856799
EM1,13,0.9,fit region,191,1.571,0.857,0.000886290999915218,0.886290999915218,0.037741814924089505,0.037741814924089505,0.027683041273397928,0.009202152056843806
EM1,13,0.9,fit region,192,1.714,0.857,0.0008757920004427433,0.8757920004427433,0.0404180743876074,0.0404180743876074,0.0283338781392141,0.0016879787341434675
EM1,13,0.9,test/extrapolation region,193,1.857,0.857,0.0008871660011209315,0.8871660011209315,0.0604624669797514,0.0604624669797514,0.03624323344117122,0.025339915183475323
EM1,13,0.9,test/extrapolation region,194,2.0,0.857,0.00088470800073992,0.88470800073992,0.10944886316284125,0.10944886316284125,0.07668241937835332,0.08533186656190671
EM1,13,0.9,test/extrapolation region,195,0.0,0.929,0.0008833339998091105,0.8833339998091105,0.06577766231385669,0.06577766231385669,0.0545777762185107,0.014405143608531117
EM1,13,0.9,test/extrapolation region,196,0.143,0.929,0.0008860830002959119,0.8860830002959119,0.058330522768511736,0.058330522768511736,0.0486160281529234,0.01351307905300672
EM1,13,0.9,test/extrapolation region,197,0.286,0.929,0.0008775420010351809,0.8775420010351809,0.0530690900913573,0.0530690900913573,0.04564421733101081,0.012899809796673994
EM1,13,0.9,test/extrapolation region,198,0.429,0.929,0.0008772080000198912,0.8772080000198912,0.05002193761964448,0.05002193761964448,0.043490106517601726,0.011022676426381174
EM1,13,0.9,test/extrapolation region,199,0.571,0.929,0.0008947500009526266,0.8947500009526266,0.049351633987477425,0.049351633987477425,0.043330627505932515,0.007413776132020614
EM1,13,0.9,test/extrapolation region,200,0.714,0.929,0.0008863330003805459,0.8863330003805459,0.047788004731226845,0.047788004731226845,0.043323720100097,0.002588283905102379
EM1,13,0.9,test/extrapolation region,201,0.857,0.929,0.0009056669987330679,0.9056669987330679,0.04830721539560456,0.04830721539560456,0.04840100712192434,0.0019292335171718674
EM1,13,0.9,test/extrapolation region,202,1.0,0.929,0.0008929169998737052,0.8929169998737052,0.05035308405677252,0.05035308405677252,0.05786339736880377,0.004195053859876356
EM1,13,0.9,test/extrapolation region,203,1.143,0.929,0.0008782080003584269,0.8782080003584269,0.05403146375712246,0.05403146375712246,0.07451163010261129,0.0027094935633201218
EM1,13,0.9,test/extrapolation region,204,1.286,0.929,0.0008836250017338898,0.8836250017338898,0.059869961440450814,0.059869961440450814,0.07679559262190462,0.0025470416689349976
EM1,13,0.9,test/extrapolation region,205,1.429,0.929,0.0008872500002325978,0.8872500002325978,0.06467609666631045,0.06467609666631045,0.06319352943206799,0.009337615367067374
EM1,13,0.9,test/extrapolation region,206,1.571,0.929,0.0008943329994508531,0.8943329994508531,0.07387749682258432,0.07387749682258432,0.08789998245099147,0.012919825799103326
EM1,13,0.9,test/extrapolation region,207,1.714,0.929,0.0008798329999990528,0.8798329999990528,0.07546280478599784,0.07546280478599784,0.08657421386792807,0.006190238048774261
EM1,13,0.9,test/extrapolation region,208,1.857,0.929,0.0008840829996188404,0.8840829996188404,0.09164278033430316,0.09164278033430316,0.08648714015938806,0.020596866925230457
EM1,13,0.9,test/extrapolation region,209,2.0,0.929,0.0008921660009946208,0.8921660009946208,0.1402725044406637,0.1402725044406637,0.12176598319302237,0.0807807041743841
EM1,13,0.9,test/extrapolation region,210,0.0,1.0,0.0009057080005732132,0.9057080005732132,0.09657377109204837,0.09657377109204837,0.07948302379634072,0.02883973749718832
EM1,13,0.9,test/extrapolation region,211,0.143,1.0,0.0008854999996401602,0.8854999996401602,0.08683258179311096,0.08683258179311096,0.07239418480194457,0.028114543021897545
EM1,13,0.9,test/extrapolation region,212,0.286,1.0,0.0008986249995359685,0.8986249995359685,0.07974788733340463,0.07974788733340463,0.07290559549029693,0.025619760293677917
EM1,13,0.9,test/extrapolation region,213,0.429,1.0,0.0008770830008870689,0.8770830008870689,0.07550480837846546,0.07550480837846546,0.07683422369451418,0.02052113081932671
EM1,13,0.9,test/extrapolation region,214,0.571,1.0,0.0009451670011912938,0.9451670011912938,0.07442541703277301,0.07442541703277301,0.07897290021243678,0.01318942281727128
EM1,13,0.9,test/extrapolation region,215,0.714,1.0,0.0009373339999001473,0.9373339999001473,0.07715893062878103,0.07715893062878103,0.08993898686612183,0.004941896412948244
EM1,13,0.9,test/extrapolation region,216,0.857,1.0,0.0009149170000455342,0.9149170000455342,0.08126666468267442,0.08126666468267442,0.10698891579243153,0.0019209013264414763
EM1,13,0.9,test/extrapolation region,217,1.0,1.0,0.0008963329983089352,0.8963329983089352,0.09080953481421412,0.09080953481421412,0.14517688191650874,0.005022976003963532
EM1,13,0.9,test/extrapolation region,218,1.143,1.0,0.0009040000004461035,0.9040000004461035,0.10635518552562216,0.10635518552562216,0.18871734549027538,0.0029158896390302854
EM1,13,0.9,test/extrapolation region,219,1.286,1.0,0.0008820000002742745,0.8820000002742745,0.12362021245602718,0.12362021245602718,0.20809090848729206,0.003932030246418079
EM1,13,0.9,test/extrapolation region,220,1.429,1.0,0.0008843329997034743,0.8843329997034743,0.13354303731293596,0.13354303731293596,0.2008525157317769,0.012597224815671125
EM1,13,0.9,test/extrapolation region,221,1.571,1.0,0.000892084000952309,0.892084000952309,0.13716612058795274,0.13716612058795274,0.16821373444716764,0.017740493028337367
EM1,13,0.9,test/extrapolation region,222,1.714,1.0,0.0008569999990868382,0.8569999990868382,0.13896679975843948,0.13896679975843948,0.18026449684062548,0.011993411458492427
EM1,13,0.9,test/extrapolation region,223,1.857,1.0,0.0009101249997911509,0.9101249997911509,0.1443878827304751,0.1443878827304751,0.19111754342547846,0.014397269707450155
EM1,13,0.9,test/extrapolation region,224,2.0,1.0,0.0008992089988169027,0.8992089988169027,0.18005365699231748,0.18005365699231748,0.20660382937922375,0.07462752712434545
EM2,6,,test/extrapolation region,0,0.0,0.0,0.00018920899856311735,0.18920899856311735,0.30749079052401407,,,0.30749079052401407
EM2,6,,test/extrapolation region,1,0.143,0.0,0.0001854169986472698,0.1854169986472698,0.14334704491268965,,,0.14334704491268965
EM2,6,,test/extrapolation region,2,0.286,0.0,0.00018520800040278118,0.18520800040278118,0.07421593355697866,,,0.07421593355697866
EM2,6,,test/extrapolation region,3,0.429,0.0,0.00018516700038162526,0.18516700038162526,0.03435640019700674,,,0.03435640019700674
EM2,6,,test/extrapolation region,4,0.571,0.0,0.00018429100055072922,0.18429100055072922,0.009068071221000677,,,0.009068071221000677
EM2,6,,test/extrapolation region,5,0.714,0.0,0.00018475000069884118,0.18475000069884118,0.004977084357331163,,,0.004977084357331163
EM2,6,,test/extrapolation region,6,0.857,0.0,0.00018395799997961149,0.1839579999796115,0.012677521994554465,,,0.012677521994554465
EM2,6,,test/extrapolation region,7,1.0,0.0,0.0001831659992603818,0.1831659992603818,0.02059712716700879,,,0.02059712716700879
EM2,6,,test/extrapolation region,8,1.143,0.0,0.00018758400074148085,0.18758400074148085,0.024929996622191836,,,0.024929996622191836
EM2,6,,test/extrapolation region,9,1.286,0.0,0.0002017499991779914,0.2017499991779914,0.02470970272878319,,,0.02470970272878319
EM2,6,,test/extrapolation region,10,1.429,0.0,0.00019704199985426385,0.19704199985426385,0.02075636080292652,,,0.02075636080292652
EM2,6,,test/extrapolation region,11,1.571,0.0,0.00019529100063664373,0.19529100063664373,0.01591978459730397,,,0.01591978459730397
EM2,6,,test/extrapolation region,12,1.714,0.0,0.00019716699898708612,0.19716699898708612,0.01515313330009603,,,0.01515313330009603
EM2,6,,test/extrapolation region,13,1.857,0.0,0.0001986660008697072,0.1986660008697072,0.02566501279672934,,,0.02566501279672934
EM2,6,,test/extrapolation region,14,2.0,0.0,0.00019641600010800175,0.19641600010800175,0.057109039630785834,,,0.057109039630785834
EM2,6,,test/extrapolation region,15,0.0,0.071,0.00019754200002353173,0.19754200002353173,0.2156471724139678,,,0.2156471724139678
EM2,6,,test/extrapolation region,16,0.143,0.071,0.0001976670009753434,0.1976670009753434,0.03845588498547183,,,0.03845588498547183
EM2,6,,test/extrapolation region,17,0.286,0.071,0.00019016700025531463,0.19016700025531463,0.003889353503806425,,,0.003889353503806425
EM2,6,,test/extrapolation region,18,0.429,0.071,0.00019095800053037237,0.19095800053037237,0.0029909939200949455,,,0.0029909939200949455
EM2,6,,test/extrapolation region,19,0.571,0.071,0.00018924999858427327,0.18924999858427327,0.0029807502534916212,,,0.0029807502534916212
EM2,6,,test/extrapolation region,20,0.714,0.071,0.00018987499970535282,0.18987499970535282,0.004126196622337775,,,0.004126196622337775
EM2,6,,test/extrapolation region,21,0.857,0.071,0.00018929199904960115,0.18929199904960115,0.006299407876553081,,,0.006299407876553081
EM2,6,,test/extrapolation region,22,1.0,0.071,0.0001887500002339948,0.1887500002339948,0.008776074316387921,,,0.008776074316387921
EM2,6,,test/extrapolation region,23,1.143,0.071,0.0001928750007209601,0.1928750007209601,0.010352581058690318,,,0.010352581058690318
EM2,6,,test/extrapolation region,24,1.286,0.071,0.00019050000082643237,0.19050000082643237,0.00984835448431974,,,0.00984835448431974
EM2,6,,test/extrapolation region,25,1.429,0.071,0.00018820799959939905,0.18820799959939905,0.007124369594854517,,,0.007124369594854517
EM2,6,,test/extrapolation region,26,1.571,0.071,0.00018908299898612313,0.18908299898612313,0.004256030676155601,,,0.004256030676155601
EM2,6,,test/extrapolation region,27,1.714,0.071,0.0001889590002974728,0.1889590002974728,0.0058380072462845605,,,0.0058380072462845605
EM2,6,,test/extrapolation region,28,1.857,0.071,0.00018745799934549723,0.18745799934549723,0.01875491730110139,,,0.01875491730110139
EM2,6,,test/extrapolation region,29,2.0,0.071,0.00018608299978950527,0.18608299978950527,0.05226402922243218,,,0.05226402922243218
EM2,6,,test/extrapolation region,30,0.0,0.143,0.00018737500067800283,0.18737500067800283,0.172835330903584,,,0.172835330903584
EM2,6,,test/extrapolation region,31,0.143,0.143,0.0001937910001288401,0.1937910001288401,0.03093948412220164,,,0.03093948412220164
EM2,6,,fit region,32,0.286,0.143,0.00018791699949360918,0.18791699949360918,0.001593013829390609,,,0.001593013829390609
EM2,6,,fit region,33,0.429,0.143,0.0001885839992610272,0.1885839992610272,3.208074908606983e-05,,,3.208074908606983e-05
EM2,6,,fit region,34,0.571,0.143,0.00019050000082643237,0.19050000082643237,0.0011644755451679634,,,0.0011644755451679634
EM2,6,,fit region,35,0.714,0.143,0.0001910840001073666,0.1910840001073666,0.0013689751444354611,,,0.0013689751444354611
EM2,6,,fit region,36,0.857,0.143,0.0001912080006150063,0.1912080006150063,0.0006710706314756377,,,0.0006710706314756377
EM2,6,,fit region,37,1.0,0.143,0.0001892910004244186,0.1892910004244186,0.00046115180469795294,,,0.00046115180469795294
EM2,6,,fit region,38,1.143,0.143,0.0001880410000012489,0.1880410000012489,0.0011770870381338785,,,0.0011770870381338785
EM2,6,,fit region,39,1.286,0.143,0.00019779099966399372,0.19779099966399372,0.0014198956870579867,,,0.0014198956870579867
EM2,6,,fit region,40,1.429,0.143,0.0001948749995790422,0.1948749995790422,4.8622849357320034e-06,,,4.8622849357320034e-06
EM2,6,,fit region,41,1.571,0.143,0.00019870799951604567,0.19870799951604567,0.0015261922970822176,,,0.0015261922970822176
EM2,6,,fit region,42,1.714,0.143,0.00019258400061517023,0.19258400061517023,0.0013980527771360284,,,0.0013980527771360284
EM2,6,,test/extrapolation region,43,1.857,0.143,0.00019699999938893598,0.19699999938893598,0.015517114854607977,,,0.015517114854607977
EM2,6,,test/extrapolation region,44,2.0,0.143,0.00019458299902908038,0.19458299902908038,0.0497918849813153,,,0.0497918849813153
EM2,6,,test/extrapolation region,45,0.0,0.214,0.00019554200116544962,0.19554200116544962,0.14881786739450686,,,0.14881786739450686
EM2,6,,test/extrapolation region,46,0.143,0.214,0.0002002080000238493,0.2002080000238493,0.03154201080010415,,,0.03154201080010415
EM2,6,,fit region,47,0.286,0.214,0.00018962499962071888,0.18962499962071888,0.0019059985177615232,,,0.0019059985177615232
EM2,6,,fit region,48,0.429,0.214,0.00019108299966319464,0.19108299966319464,0.0016654984100719986,,,0.0016654984100719986
EM2,6,,fit region,49,0.571,0.214,0.00021004199879826047,0.21004199879826047,0.0006102187777262258,,,0.0006102187777262258
EM2,6,,fit region,50,0.714,0.214,0.00019783399875450414,0.19783399875450414,0.0004987077743075115,,,0.0004987077743075115
EM2,6,,fit region,51,0.857,0.214,0.00019358400095370598,0.19358400095370598,0.0018316749927356486,,,0.0018316749927356486
EM2,6,,fit region,52,1.0,0.214,0.000195415999769466,0.195415999769466,0.0026136386173422816,,,0.0026136386173422816
EM2,6,,fit region,53,1.143,0.214,0.00021216699860815424,0.21216699860815424,0.0015673278675742836,,,0.0015673278675742836
EM2,6,,fit region,54,1.286,0.214,0.0001920830000017304,0.1920830000017304,0.0005478698709023624,,,0.0005478698709023624
EM2,6,,fit region,55,1.429,0.214,0.00019441599943093024,0.19441599943093024,0.001526669631129746,,,0.001526669631129746
EM2,6,,fit region,56,1.571,0.214,0.0002042500000243308,0.2042500000243308,0.0028704202179727963,,,0.0028704202179727963
EM2,6,,fit region,57,1.714,0.214,0.0001863329998741392,0.1863329998741392,0.00027321890960558073,,,0.00027321890960558073
